DIAS_COMPRANDO,DEVOLUCIONES,TRX_TV,TRX_TF,VALOR_TOTAL,CONTRI,TRX_CON_TR,TRX_CON_EFX,TRX_CON_OTB,FREC_DIARIA,GENERO,EDAD,SEGMENTO,TIENE_TR,SEGMENTO_RFM,NUM_CATEGORIAS,TRX_BLANDOS,TRX_HOME,TRX_PROPIAS,TRX_TERCERAS,TRX_ANTES_5PM,TRX_DESPUES_5PM,TRX_DSCTO,TRX_LUN_JUE,TRX_VIE_DOM,TRX_NAVIDAD,TRX_MAMA,TRX_PAPA,TRX_CYBERS,TRX_DDS,TRX_BTS,TRX_LIQ01,TRX_LIQ02,TRX_CUPONES,UNID_PROD,FR_TIENDA_FAVORITA,TIENDA_FAVORITA,DESV_TICKET,CATEGORIA_FAVORITA,CONTACTABILIDAD,CONSENTIMIENTO,PERIODO_RETENCION,CHURN,valor_total_discreto,devoluciones_discreto,Retencion_range,freq_trx_retencion,prom_valor_por_trx,prom_valor_retencion,var,TRX_PAPA+TRX_CYBERS+TRX_BTS+TRX_NAVIDAD,TRX_CYBERS+TRX_BTS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ01,TRX_PAPA+TRX_CYBERS+TRX_BTS+TRX_LIQ02,TRX_PAPA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_BTS,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_DDS,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_LIQ01,TRX_MAMA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_CYBERS+TRX_BTS+TRX_LIQ02,TRX_PAPA+TRX_CYBERS+TRX_DDS+TRX_LIQ01,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_BTS+TRX_NAVIDAD,TRX_PAPA+TRX_CYBERS+TRX_DDS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_BTS,dummy_usan_dscto,discr_trx_dscto,discr_valor_total,discr_contri,sin_tda,devolvio,afiliado,trans_log,ticket_prom_log,suma_compras_log,consentimiento_nulo,edad_nulo,genero_nulo
1,0,0.0,1.0,33.728813,18.62,0.0,1.0,0.0,264.0,,,PABLOMART,NO,R5. NO FIEL,2,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,PIURA I,0.0,MUJER,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,33.72,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,None,-50-0,0,0,0,0.6934,3.547,0.6934,1,1,1
1,0,0.0,1.0,67.62711999999999,32.88,0.0,1.0,0.0,56.0,F,42.0,PABLOMART,NO,R4. OCASIONAL,2,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,SALAVERRY,0.0,HOMBRE,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,67.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,<50,-50-0,0,0,1,0.6934,4.23,0.6934,1,0,0
7,0,0.0,1.0,938.7542,242.9,1.0,0.0,0.0,37.28,F,62.0,BRONZE,SI,R3. HABITUAL,5,2.125,0.0,0.75,1.375,0.125,0.875,0.5,0.75,0.25,0.125,0.0,0.25,0.125,0.125,0.0,0.125,0.0,1.0,2.125,0.0,SIN TDA,36.4,DEPORTES,SI,SI,261.0,0.0,alto,no_dev,243-270,0.03065,117.4,0.4497,0.4497,0.5,0.25,0.5,0.375,0.375,0.5,0.375,0.5,0.375,0.25,0.125,0.625,0.375,0.25,0.625,0.25,1,0-1,650-900,150-200,1,0,1,2.197,4.773,1.946,0,0,0
9,1,0.0,1.1,4106.195,-1144.0,0.7,0.3,0.0,21.89,F,62.0,PABLOMART,SI,R1. ELITE,4,1.8,0.4,0.6,1.2,0.7,0.4,0.2,0.5,0.6,0.2,0.0,0.3,0.1,0.0,0.3,0.1,0.0,0.9,2.1,0.0,SIN TDA,964.0,MUJER,SI,SI,197.0,0.0,muy_alto,muy bajo,189-216,0.05585,373.2,1.895,2.084,0.9,0.6,0.6,0.4,0.7,0.6,0.7,0.4,0.2,0.3,0.4,0.5,0.3,0.6,0.6,0.4,1,0-1,2800-3500,None,1,1,1,2.398,6.02,2.398,0,0,0
1,0,0.0,1.0,1387.5508,732.5,0.0,0.3333,0.6665,0.0,M,52.0,,NO,R2. PREMIUM,3,6.332000000000002,0.0,0.3333,5.667999999999998,0.3333,0.6665,0.6665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.332000000000002,0.0,SIN TDA,0.0,MUJER,NO,NO,0.0,1.0,muy_alto,no_dev,<27,0.0,462.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0-1,900-1300,550-650,1,0,1,1.3869999999999998,6.14,1.3869999999999998,1,0,0
5,1,0.0,1.2,478.77966,200.2,0.0,1.0,0.0,58.2,F,47.0,PABLOMART,NO,R3. HABITUAL,3,2.8,0.0,0.2,2.6,0.4,0.8,0.6,0.4,0.8,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.4,2.4,4.0,SAN MIGUEL,52.4,HOMBRE,SI,SI,291.0,0.0,alto,muy bajo,270-297,0.02061,79.8,0.2742,0.329,0.2,0.2,0.4,0.4,0.2,0.2,0.4,1.0,1.0,0.4,0.4,0.8,1.0,0.4,0.8,1.0,1,0-1,350-450,150-200,0,1,1,1.7919999999999998,4.57,1.7919999999999998,0,0,0
8,3,0.0,1.272,404.35593,27.9,0.0,0.636,0.0,28.5,F,55.0,PABLOMART,NO,R3. HABITUAL,4,1.6369999999999998,0.0,0.636,0.909,0.2727,1.0,0.0,0.2727,1.0,0.0909,0.0909,0.0,0.727,0.0,0.0909,0.0,0.0,0.727,1.272,0.0,SIN TDA,12.42,CALZADO,NO,NO,228.0,0.0,alto,muy bajo,216-243,0.0614,28.88,0.1267,0.1613,0.909,0.909,0.909,0.909,0.8184,0.8184,0.909,0.8184,0.8184,0.909,0.909,0.727,0.909,1.0,0.8184,0.909,0,0,250-350,-50-0,1,1,1,2.484,3.63,2.484,1,0,0
1,0,0.0,1.0,135.42372,88.56,0.0,0.0,1.0,219.0,F,51.0,PABLOMART,NO,R4. OCASIONAL,1,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,BRASIL (LA RAMBLA),0.0,MUJER,NO,NO,0.0,0.0,up_int,no_dev,<27,0.0,135.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,50-100,0-50,0,0,1,0.6934,4.914,0.6934,1,0,0
3,2,0.0,1.5,2004.8304,134.6,0.25,0.0,0.5,96.0,F,48.0,PABLOMART,SI,R1. ELITE,2,1.5,2.25,0.0,1.5,0.75,0.75,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.0,SIN TDA,409.0,ELECTROHOGAR,SI,NO,288.0,0.0,muy_alto,muy bajo,270-297,0.02083,334.2,1.16,1.74,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1,0-1,1500-1700,50-100,1,1,1,1.609,6.22,1.609,1,0,0
4,1,0.0,1.167,1013.47455,353.5,0.0,0.8335,0.0,24.0,M,48.0,PABLOMART,NO,R2. PREMIUM,5,3.0,0.0,0.1666,2.834,0.1666,1.0,0.1666,0.6665,0.5,0.3333,0.0,0.0,0.1666,0.0,0.5,0.0,0.0,0.0,2.834,6.0,PIURA I,73.3,HOMBRE,NO,NO,96.0,0.0,muy_alto,muy bajo,81-108,0.07293999999999999,144.8,1.508,1.76,1.0,1.0,0.5,0.5,0.6665,0.5,0.6665,0.1666,0.1666,0.5,0.6665,0.1666,0.5,1.0,0.5,0.6665,1,0-1,650-900,250-350,0,1,1,1.946,5.1370000000000005,1.946,1,0,0
1,0,0.0,1.0,16.906778,10.98,0.0,1.0,0.0,269.0,M,66.0,,NO,R5. NO FIEL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SIN TDA,0.0,MUJER,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,16.9,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,None,-50-0,1,0,1,0.6934,2.885,0.6934,1,0,0
1,0,0.0,1.0,48.983047,14.86,0.0,1.0,0.0,296.0,F,47.0,,NO,R5. NO FIEL,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,SIN TDA,0.0,BELLEZA,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,48.97,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,None,-50-0,1,0,1,0.6934,3.912,0.6934,1,0,0
1,0,0.0,1.0,59.237286,21.45,0.0,1.0,0.0,21.0,F,83.0,,NO,R4. OCASIONAL,1,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,59.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,<50,-50-0,1,0,1,0.6934,4.098,0.6934,1,0,0
2,1,0.0,1.5,162.90678,69.94,0.0,0.5,0.0,14.5,F,54.0,PABLOMART,NO,R4. OCASIONAL,3,3.0,0.0,0.5,2.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,3.0,EXPO SAN JUAN,3.207,CALZADO,NO,NO,29.0,1.0,up_int,muy bajo,27-54,0.10345,54.3,1.872,2.809,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1,0-1,100-150,0-50,0,1,1,1.099,4.414,1.099,1,0,0
1,0,0.0,1.0,336.8644,119.3,0.0,0.0,1.0,0.0,F,43.0,PABLOMART,NO,R3. HABITUAL,2,1.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,SAN ISIDRO,0.0,BELLEZA,SI,NO,0.0,1.0,alto,no_dev,<27,0.0,168.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,200-250,50-100,0,0,1,1.099,5.132999999999999,1.099,1,0,0
1,0,0.0,1.0,25.338984,10.86,0.0,1.0,0.0,230.0,F,44.0,PABLOMART,NO,R5. NO FIEL,1,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,EXPO SAN JUAN,0.0,MUJER,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,25.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0-1,None,-50-0,0,0,1,0.6934,3.2710000000000004,0.6934,1,0,0
1,0,0.0,1.0,1218.644,100.75,0.0,1.0,0.0,154.0,F,77.0,PABLOMART,NO,R2. PREMIUM,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,PLAZA LIMA NORTE,0.0,ELECTROHOGAR,NO,NO,0.0,1.0,muy_alto,no_dev,<27,0.0,1219.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,650-900,50-100,0,0,1,0.6934,7.105,0.6934,1,0,0
5,0,0.5,0.5,1511.339,59.47,0.8335,0.0,0.0,52.2,M,58.0,PABLOMART,SI,R2. PREMIUM,5,3.5,0.3333,0.0,3.5,0.6665,0.3333,0.3333,0.8335,0.1666,0.0,0.0,0.1666,0.1666,0.0,0.1666,0.3333,0.0,0.5,4.332,3.0,TIENDA VIRTUAL,145.2,MUJER,SI,SI,261.0,0.0,muy_alto,no_dev,243-270,0.023,251.9,0.9653,0.9653,0.5,0.3333,0.3333,0.5,0.5,0.3333,0.5,0.3333,0.5,0.1666,0.3333,0.6665,0.1666,0.3333,0.3333,0.3333,1,0-1,1300-1500,0-50,0,0,1,1.946,5.53,1.7919999999999998,0,0,0
2,0,0.0,1.0,206.51695,49.16,0.0,0.0,1.0,25.5,M,43.0,PABLOMART,NO,R3. HABITUAL,3,1.5,0.5,1.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,2.0,2.0,JULIACA,39.06,HOMBRE,NO,NO,51.0,0.0,up_int,no_dev,27-54,0.0392,103.25,2.025,2.025,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1,0-1,150-200,-50-0,0,0,1,1.099,4.65,1.099,1,0,0
1,0,0.0,1.0,273.30508,23.06,0.0,0.0,1.0,32.0,F,47.0,PABLOMART,NO,R3. HABITUAL,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,MIRAFLORES,0.0,BELLEZA,NO,NO,0.0,1.0,up_int,no_dev,<27,0.0,273.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,200-250,-50-0,0,0,1,0.6934,5.613,0.6934,1,0,0
1,0,0.0,1.0,23.92,0.0,1.0,0.0,0.0,286.0,,,PABLOMART,NO,R5. NO FIEL,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PUCALLPA,0.0,DECOHOGAR,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,23.92,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0-1,None,-50-0,0,0,0,0.6934,3.215,0.6934,1,1,1
2,0,0.0,1.0,159.91525,56.72,0.5,0.0,0.5,14.0,F,58.0,PABLOMART,SI,R4. OCASIONAL,2,2.0,0.0,0.5,1.5,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,MIRAFLORES,4.535,ACCESORIOS,SI,SI,28.0,0.0,up_int,no_dev,27-54,0.0714,79.94,2.855,2.855,0.5,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0-1,100-150,0-50,0,0,1,1.099,4.395,1.099,0,0,0
1,0,0.0,1.0,84.66102,53.78,0.0,1.0,0.0,109.0,M,61.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,JULIACA,0.0,MUJER,NO,NO,0.0,0.0,low_int,no_dev,<27,0.0,84.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,<50,0-50,0,0,1,0.6934,4.45,0.6934,1,0,0
2,0,0.0,1.0,94.74576,-29.77,0.0,0.0,0.5,78.0,,,,NO,R4. OCASIONAL,2,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,SIN TDA,37.28,BELLEZA,NO,NO,156.0,0.0,low_int,no_dev,135-162,0.012819999999999998,47.38,0.3037,0.3037,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0,0,<50,-400--50,1,0,0,1.099,3.879,0.6934,1,1,1
2,0,0.0,1.0,244.8305,72.2,0.5,0.5,0.0,17.0,F,52.0,PABLOMART,NO,R3. HABITUAL,2,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,SAN MIGUEL,21.56,HOMBRE,NO,NO,34.0,0.0,up_int,no_dev,27-54,0.05884,122.44,3.6,3.6,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0,0,150-200,0-50,0,0,1,1.099,4.816,1.099,1,0,0
2,1,0.0,2.0,169.15254,57.16,0.0,0.0,0.0,251.0,,,PABLOMART,NO,R4. OCASIONAL,2,5.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,CHORRILLOS,0.0,MUJER,NO,NO,13.0,1.0,up_int,muy bajo,<27,0.1538,84.56,6.507999999999999,13.015999999999998,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,100-150,0-50,0,1,0,0.6934,5.1370000000000005,0.6934,1,1,1
4,0,0.0,1.0,160.64406,55.97,0.0,0.5,0.5,21.75,F,49.0,PABLOMART,NO,R3. HABITUAL,3,1.5,0.0,0.5,1.0,0.25,0.75,0.0,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.75,1.5,0.0,SIN TDA,10.99,MUJER,NO,NO,87.0,0.0,up_int,no_dev,81-108,0.046,40.16,0.4617,0.4617,0.75,0.75,0.5,0.5,0.75,0.25,1.0,0.5,0.5,0.5,1.0,0.25,0.5,1.0,0.25,1.0,0,0,100-150,0-50,1,0,1,1.609,3.717,1.609,1,0,0
1,0,0.0,1.0,338.1356,-22.55,0.0,1.0,0.0,159.0,F,46.0,PABLOMART,NO,R3. HABITUAL,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,SANTA ANITA,0.0,ELECTROHOGAR,NO,NO,0.0,1.0,alto,no_dev,<27,0.0,338.2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,200-250,-400--50,0,0,1,0.6934,5.83,0.6934,1,0,0
1,0,0.0,1.0,84.618645,12.49,0.0,1.0,0.0,210.0,F,60.0,,NO,R5. NO FIEL,1,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,1.0,low_int,no_dev,<27,0.0,84.6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,<50,-50-0,1,0,1,0.6934,4.45,0.6934,1,0,0
6,1,0.0,1.167,749.0932,206.2,0.0,0.1666,0.6665,49.16,F,46.0,PABLOMART,SI,R3. HABITUAL,6,3.5,0.3333,0.5,1.6669999999999998,0.5,0.6665,0.3333,0.3333,0.8335,0.0,0.0,0.1666,0.1666,0.1666,0.0,0.1666,0.0,0.8335,3.666,0.0,SIN TDA,57.16,BELLEZA,SI,SI,295.0,0.0,alto,muy bajo,270-297,0.02373,107.0,0.3628,0.423,0.3333,0.1666,0.3333,0.3333,0.3333,0.3333,0.3333,0.5,0.5,0.1666,0.1666,0.6665,0.3333,0.1666,0.5,0.3333,1,0-1,550-650,150-200,1,1,1,1.946,4.836,1.609,0,0,0
1,0,0.0,1.0,16.864407,7.85,0.0,1.0,0.0,138.0,F,55.0,PABLOMART,NO,R4. OCASIONAL,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SAN BORJA,0.0,DECOHOGAR,NO,NO,0.0,0.0,muy bajo,no_dev,<27,0.0,16.86,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,None,-50-0,0,0,1,0.6934,2.883,0.6934,1,0,0
25,0,0.0,1.0,1674.2203,575.0,0.9375,0.03125,0.0,12.2,F,61.0,SILVER,SI,R2. PREMIUM,7,2.688,0.03125,0.5,0.9062,0.3438,0.6562,0.625,0.5625,0.4375,0.1562,0.09375,0.1875,0.2812,0.03125,0.125,0.03125,0.0,1.0,3.062,0.0,SIN TDA,38.06,MUJER,SI,SI,305.0,0.0,muy_alto,no_dev,297-324,0.1049,52.3,0.1715,0.1715,0.75,0.5625,0.7188,0.5625,0.5938,0.625,0.6875,0.5938,0.4375,0.5312,0.5,0.5312,0.5625,0.6562,0.6562,0.5312,1,10-20,1300-1500,450-550,1,0,1,3.4960000000000004,3.977,3.4,0,0,0
4,1,0.0,1.25,337.07626,134.1,0.0,0.25,0.5,24.5,F,49.0,PABLOMART,NO,R3. HABITUAL,3,1.75,0.0,0.75,0.75,0.75,0.5,0.0,0.25,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,1.5,0.0,SIN TDA,44.97,DEPORTES,NO,NO,98.0,0.0,alto,muy bajo,81-108,0.05103,67.44,0.688,0.86,0.25,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,200-250,50-100,1,1,1,1.609,4.445,1.609,1,0,0
3,2,0.0,3.0,234.68643,-171.6,0.0,0.0,0.0,86.0,,,PABLOMART,NO,R4. OCASIONAL,1,0.0,10.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,MIRAFLORES,0.0,DECOHOGAR,NO,NO,56.0,0.0,up_int,muy bajo,54-81,0.05356,78.25,1.396,4.19,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0-1,150-200,-1000--400,0,1,0,0.6934,5.46,0.6934,1,1,1
1,0,0.0,1.0,25.338984,10.86,0.0,1.0,0.0,130.0,F,51.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PIURA II,0.0,HOMBRE,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,25.34,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,None,-50-0,0,0,1,0.6934,3.2710000000000004,0.6934,1,0,0
1,0,0.0,1.0,50.0,18.6,0.0,0.0,0.0,168.0,,,,NO,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,<50,-50-0,1,0,0,0.6934,3.932,0.6934,1,1,1
1,0,0.0,1.0,16.77966,8.32,0.0,1.0,0.0,272.0,M,49.0,PABLOMART,NO,R5. NO FIEL,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,HUANCAYO,0.0,DECOHOGAR,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,16.78,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,None,-50-0,0,0,1,0.6934,2.879,0.6934,1,0,0
3,0,0.0,1.0,183.30508,32.16,0.3333,0.6665,0.0,76.0,F,45.0,PABLOMART,SI,R4. OCASIONAL,4,2.334,1.3330000000000002,0.0,2.0,0.0,1.0,0.6665,0.3333,0.6665,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.3333,1.0,3.666,0.0,SIN TDA,31.36,DECOHOGAR,SI,SI,228.0,0.0,up_int,no_dev,216-243,0.01316,61.1,0.268,0.268,0.3333,0.6665,0.0,0.3333,0.6665,0.3333,0.3333,0.0,0.3333,0.3333,0.6665,0.3333,0.0,0.3333,0.0,0.3333,1,0-1,100-150,-50-0,1,0,1,1.3869999999999998,4.13,1.3869999999999998,0,0,0
1,0,0.0,1.0,110.12712,60.12,0.0,0.0,1.0,47.0,M,64.0,PABLOMART,NO,R3. HABITUAL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,MUJER,NO,NO,0.0,0.0,low_int,no_dev,<27,0.0,110.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,50-100,0-50,1,0,1,0.6934,4.71,0.6934,1,0,0
2,0,0.0,1.0,135.42372,61.06,0.0,0.5,0.5,102.0,,,PABLOMART,NO,R4. OCASIONAL,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,PLAZA LIMA NORTE,16.95,INFANTIL,NO,NO,204.0,1.0,up_int,no_dev,189-216,0.0098,67.7,0.332,0.332,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0,0,50-100,0-50,0,0,0,1.099,4.23,1.099,1,1,1
